Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,ME1 OP5,ME1 OP6,ME1 OP7,ME1 OP8,ME1 OP9,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME2 OP6,ME2 OP7,ME2 OP8,ME2 OP9,ME2 OP10,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME3 OP6,ME3 OP7,ME3 OP8,ME3 OP9,ME3 OP10,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,ME4 OP6,ME4 OP7,ME4 OP8,ME4 OP9,ME4 OP10,ME5 OP1,ME5 OP2,ME5 OP3,ME5 OP4,ME5 OP5,ME5 OP6,ME5 OP7,ME5 OP8,ME5 OP9,ME5 OP10,ME6 OP1,ME6 OP2,ME6 OP3,ME6 OP4,ME6 OP5,ME6 OP6,ME6 OP7,ME6 OP8,ME6 OP9,ME6 OP10,ME7 OP1,ME7 OP2,ME7 OP3,ME7 OP4,ME7 OP5,ME7 OP6,ME7 OP7,ME7 OP8,ME7 OP9,ME7 OP10,ME8 OP1,ME8 OP2,ME8 OP3,ME8 OP4,ME8 OP5,ME8 OP6,ME8 OP7,ME8 OP8,ME8 OP9,ME8 OP10,ME9 OP1,ME9 OP2,ME9 OP3,ME9 OP4,ME9 OP5,ME9 OP6,ME9 OP7,ME9 OP8,ME9 OP9,ME9 OP10,BIG LoOP,ME10 OP2,ME10 OP3,ME10 OP4,ME10 OP5,ME10 OP6,ME10 OP7,ME10 OP8,ME10 OP9,BIG HiOP
201005,-10.1376,-9.1076,-8.0152,-7.2056,-7.3736,-5.794,-2.5116,-4.299,-9.2917,-13.0562,-9.4146,-7.4018,-10.3219,-7.3394,-8.7615,-10.3672,-8.7547,-6.7381,-13.125,-0.7158,-9.6484,-7.6982,-6.298,-8.273,-8.318,-5.4293,-8.6981,-5.0458,-8.1082,-6.0908,-6.8981,-8.0239,-8.1781,-8.6648,-8.8936,-4.1151,-7.0886,-4.2938,-6.7057,-4.1708,-11.7027,-8.6872,-9.2927,-8.2426,-8.7695,-8.7903,-7.2401,-3.3414,-10.5127,-4.6204,-9.3802,-6.064,-8.2528,-5.7344,-5.5996,-7.9283,-8.4741,-7.2556,-6.9687,-4.8522,-8.8373,-8.5083,-6.4442,-7.2047,-11.2491,-4.6483,-9.4376,-6.4,-9.3842,-3.9701,-6.1328,-5.9274,-8.6849,-7.2618,-7.0111,-3.3735,-6.0374,-3.3812,-9.1697,-8.9408,-9.6971,-6.626,-8.4717,-9.1529,-5.4911,-5.6297,-7.5852,-8.723,-7.0952,-7.0204,-8.348,-5.9459,-10.351,-6.8356,-9.1599,-7.938,-7.3444,-8.2846,-8.6258,-9.1025
201006,-10.6627,-8.5586,-10.2397,-7.726,-6.3427,-7.4398,-8.9963,-7.1164,-8.6981,-14.8441,-8.2557,-6.1624,-8.6649,-7.3975,-9.5771,-10.1056,-10.226,-8.2412,-8.4733,-6.0315,-8.353,-6.6636,-8.5536,-8.686,-8.2534,-7.1026,-7.461,-7.1646,-5.6401,-10.5483,-6.3449,-5.7234,-10.1754,-6.957,-7.3371,-8.6315,-8.8815,-8.3265,-5.8286,-10.6187,-6.5036,-10.4337,-8.7496,-5.4978,-5.28,-5.9408,-11.1621,-7.183,-9.1307,-11.1501,-6.9274,-6.5583,-5.064,-4.9769,-6.8113,-6.6442,-7.2239,-7.5412,-5.7856,-10.5597,-13.4303,-8.7783,-4.5562,-6.2435,-8.112,-4.8884,-8.5174,-5.9473,-6.3101,-5.7631,-7.7595,-4.627,-7.1857,-5.0146,-7.123,-8.1061,-6.604,-2.9531,-7.4397,-8.1873,-7.3163,-2.8074,-6.9573,-4.5489,-4.8782,-3.5085,-5.1976,-6.3052,-5.7248,-4.3961,-9.8759,1.3985,-7.1406,-3.6945,-7.0829,-5.5603,-4.8293,-4.9221,-6.0991,-4.9838
201007,5.0091,5.971,5.4141,3.4333,4.6379,6.6067,6.464,4.11,2.7516,6.6187,7.4379,7.0314,3.5341,4.8781,6.5749,7.2453,8.8674,6.8644,7.3316,5.9965,8.4243,6.5988,7.9042,7.544,7.3808,4.6938,4.208,9.2337,5.3811,7.6987,8.826,4.6902,5.3204,11.124,8.4179,3.8945,6.1605,5.244,5.2385,5.9203,5.5644,9.6555,7.8587,9.7379,4.6369,9.266,8.1824,3.4286,7.127,7.1362,5.6973,6.2345,6.8613,7.7493,6.8026,6.5455,9.902,6.3058,7.0114,4.1123,6.0063,5.9102,8.3704,9.5639,5.3116,5.3941,5.4716,7.5699,6.407,9.1245,6.8841,6.6644,8.618,3.527,8.1336,4.3516,8.2216,8.311,6.5871,8.8584,5.564,5.9949,9.5174,10.853,9.9543,8.3566,5.9303,5.502,5.4449,5.8412,7.5208,7.7928,0.4078,6.4891,7.1754,9.0072,6.3835,6.9414,6.4152,7.5262
201008,-8.9417,-6.9138,-8.2298,-8.8588,-8.9608,-6.607,-7.14,-9.1641,-7.3318,-11.0971,-11.1994,-9.6676,-10.9803,-8.9901,-7.7542,-6.6111,-11.5302,-8.5975,-7.1783,-12.065,-9.1274,-4.9332,-8.2687,-7.6932,-8.1053,-8.6123,-9.3394,-4.4639,-10.8147,-9.5018,-8.4391,-4.5523,-8.4286,-7.1617,-5.9284,-6.9909,-5.7207,-8.5533,-2.6702,-10.5367,-6.4648,-8.8582,-7.676,-7.4343,-9.2285,-6.5337,-6.0006,-3.0931,-9.6384,-10.8522,-6.4895,-4.371,-4.6552,-5.8684,-8.3054,-5.0817,-3.8632,-6.4251,-4.1507,-4.6122,-4.3964,-3.9025,-6.3765,-3.4372,-4.174,-5.2888,-5.442,-3.4491,-4.7635,-11.2141,-6.6677,-13.5525,-5.3545,-4.4616,-1.7465,-5.1238,-3.4521,-8.5909,-1.3438,-3.7767,-6.0239,-8.1809,-3.9078,-5.1781,-1.6633,-4.7418,-7.1456,-4.9644,-0.9347,-3.6056,-9.0611,-7.4109,0.0315,-8.7359,-1.8694,-9.1796,-4.2727,-3.973,-3.9518,-4.1027
201009,12.5496,10.1499,8.6802,10.5786,8.6003,8.9175,7.3629,9.2021,12.1105,14.3147,12.9474,12.8284,11.5342,16.2919,8.4637,13.0857,11.2168,4.8234,10.922,14.5756,13.6528,13.2449,14.8709,10.6152,12.9499,12.5529,13.0684,12.3209,11.8135,11.9295,16.814,13.854,12.8285,12.0048,12.5224,11.2455,11.7398,13.5974,10.3138,17.5084,14.5607,12.7459,10.9876,12.6286,15.0755,11.7065,10.9224,11.6605,13.546,11.2051,12.8593,14.5048,12.3676,12.2982,12.5347,12.2278,9.8874,11.0513,12.827,11.6892,10.5307,8.068,12.1348,9.368,7.8433,10.3992,8.4204,10.1728,11.1829,10.5837,9.9961,14.5374,10.8845,9.9595,8.0194,10.4994,12.0001,13.7433,10.4451,12.3457,13.1347,8.9823,10.8495,9.1129,9.0382,10.0979,10.6109,10.4472,10.9649,10.268,5.711,9.7481,6.1629,8.8452,8.6811,7.7916,7.6489,8.9134,9.7182,7.2285
201010,3.9591,6.811,2.2005,4.9274,4.7856,6.5255,2.5676,4.4805,5.7033,3.4701,6.5102,5.6404,5.4872,5.6848,4.9343,6.6137,0.5177,6.6938,3.5615,6.7926,-0.7367,5.7333,4.3655,5.0757,2.452,6.3776,4.3601,4.6751,5.7902,5.7818,1.1153,2.1119,4.6822,4.8402,3.5359,2.3179,4.0276,2.1443,4.6002,1.3939,2.1554,6.8948,0.9447,5.934,1.0453,2.9429,5.3117,6.8372,1.603,7.5696,2.182,5.9128,4.3044,2.9461,4.9806,4.3344,4.7834,2.8704,2.2293,3.2642,-6.3641,2.4739,3.491,1.3332,4.7018,2.4564,3.6865,4.6286,1.1679,-0.3632,1.7301,1.5636,4.1824,4.1916,3.6954,2.8697,2.673,4.99,5.5835,3.5159,3.0054,1.9281,6.5766,1.4538,4.5297,3.6691,2.0773,4.6388,2.9954,3.7106,5.3317,4.2208,-0.9856,-0.9622,3.1694,3.0572,5.4701,4.0312,3.7757,5.9926
201011,2.7626,2.829,3.0094,1.9874,4.4471,-0.153,-0.113,2.0202,-4.3638,3.992,4.2539,5.6343,2.5955,2.906,4.7506,4.9047,6.5498,3.2386,4.851,4.4282,3.7092,3.8465,-0.1539,1.8427,4.8822,6.3053,4.0922,4.3232,4.1609,4.1293,4.0529,0.4199,4.636,6.2532,2.9728,3.8058,2.6153,3.1764,4.5477,3.0886,2.0165,3.7295,5.3605,3.9622,3.4837,4.3263,6.8174,0.61,5.5965,6.815,3.9923,8.6419,4.5409,3.5743,0.5322,3.1187,2.489,3.1949,3.6181,2.7279,4.391,-0.2558,1.5329,2.941,3.3547,1.1207,3.8292,1.1653,2.4064,1.4096,-0.3106,4.5823,5.6669,1.5203,2.4978,1.6078,3.7221,2.7135,4.2964,4.2071,-4.0664,-2.2513,0.2532,3.559,4.2933,0.3517,-0.4428,0.5451,3.6015,0.7605,0.833,0.5323,-1.7896,-1.6462,-1.1806,-4.7848,-2.5613,1.4765,0.2317,-2.626
201012,11.5926,8.4129,10.3491,9.7757,4.5207,5.2392,5.7884,5.3873,4.787,7.5907,10.5298,10.9898,5.8881,6.5047,8.363,5.4723,7.8591,11.1643,6.8617,5.8857,11.6039,10.8679,9.4613,6.5373,8.135,7.0806,3.9807,5.1302,6.2487,6.9321,10.0474,9.4372,6.074,8.8981,6.5053,9.6133,4.1255,8.0057,3.0478,8.1512,8.4593,11.5614,9.6451,8.8682,10.5989,5.9013,5.3212,5.701,4.6392,5.0048,9.3022,7.8296,6.0198,7.958,6.5726,7.0036,5.525,4.6057,8.221,8.2672,11.7313,4.7065,9.61,5.201,8.8844,7.0539,7.2089,7.611,7.883,3.067,12.1896,9.9613,7.7283,6.9258,5.3665,6.2265,6.6833,7.4486,1.8896,5.4432,19.6703,12.6536,7.8444,4.2986,6.5787,5.0158,7.2164,4.4602,4.8603,2.185,13.0443,8.1806,4.1968,11.8347,4.8503,8.4812,7.6857,5.4766,5.0952,4.3546
201101,1.9362,0.1045,-1.5284,-1.3381,-1.9564,-2.5587,-1.0814,-2.5196,-1.6476,1.9898,-3.0741,-1.5231,-4.7907,-2.099,-1.9124,-1.0973,-3.791,-2.7941,-5.7009,-6.5085,-1.5322,0.5202,0.6573,-0.5384,-0.1673,-0.3928,-0.8431,3.2329,2.0731,1.9764,1.2252,3.6042,-0.3037,5.2404,1.1219,1.2847,-0.321,-2.9486,1.6366,1.3352,0.2503,-0.8817,2.9436,1.7915,-1.4917,1.3156,-0.2328,-1.623,-0.3834,-1.3068,5.9729,3.8636,1.7611,4.2706,1.5052,4.1148,-0.8198,2.2514,0.4793,1.3831,3.0289,-0.0034,5.0841,1.4656,0.7222,4.4432,3.5603,1.0511,1.3565,1.0921,2.7527,0.8725,4.1388,4.1433,0.2807,0.5757,3.0523,3.7156,-0.9271,1.9501,7.9088,4.4526,1.2598,-1.8391,3.2735,0.7117,3.3618,1.3458,0.0756,-0.2233,4.5944,4.5667,-1.2125,5.5633,4.2173,4.3096,1.7689,2.0269,1.715,1.1037
201102,4.5962,2.6973,5.2314,4.4459,1.947,6.3061,1.2016,3.4289,5.2377,2.7934,5.3757,7.8972,3.0744,6.0154,4.5633,4.5316,4.5548,3.1713,3.8983,-4.3958,9.3926,5.4868,4.7299,4.4625,8.1994,9.9021,4.4602,2.5093,5.8736,5.1205,4.4817,9.5951,3.8814,4.1665,4.5187,9.5771,4.8631,5.4488,4.7904,2.4371,10.0673,3.3383,6.6457,2.7011,6.2324,6.7362,5.5186,3.3023,2.4932,5.7143,5.0498,12.2938,5.0224,6.6726,2.8598,5.267,5.0193,4.5213,5.4889,3.9093,1.4216,2.7571,6.1168,7.1319,0.7723,1.1678,2.3067,1.6819,4.9393,3.99,4.8146,1.4846,6.4437,2.5089,4.0464,3.103,2.7898,4.3263,4.4703,4.5989,7.2006,3.8378,8.005,3.3841,1.175,3.3826,2.5032,2.415,5.5921,2.4694,-0.2228,0.8884,5.4119,4.9171,5.4386,-0.3881,4.4435,3.5082,0.5834,1.8352
201103,1.045,0.6201,2.5034,4.0433,-1.3904,-0.7223,-0.984,-0.0523,-1.9402,4.9731,4.9068,4.7989,-1.2386,4.0558,1.6725,5.6735,2.2787,1.87,1.7299,0.4086,3.7878,1.0059,2.3063,3.3707,4.962,3.3611,-0.4295,4.4706,6.8621,2.5746,4.6786,-1.9734,4.0183,3.9444,2.1548,-2.1407,3.426,2.2496,0.3559,-0.0995,2.3048,-1.6888,4.9953,0.6326,5.4884,3.9436,3.5202,3.0093,4.7717,8.8846,1.6893,-1.9032,1.4332,2.0157,3.6202,4.7956,7.782,2.7592,5.9335,5.5901,-1.2736,0.9302,0.4032,5.7088,1.4246,0.8772,4.6799,4.5919,2.4232,0.7368,2.2283,-3.0657,-1.6848,2.0145,-0.8969,5.0883,3.8148,4.6809,3.2574,2.7448,-3.0113,0.239,0.2681,1.2615,0.7414,0.854,0.8492,1.5062,2.9183,-0.759,-4.4786,-3.0855,-2.6046,-2.5138,0.6926,-0.3161,-0.0067,-0.1558,-0.2666,0.5145
201104,-0.5812,1.2029,2.8183,0.6646,1.1159,0.6742,0.3239,-1.1093,-2.3702,2.615,3.5091,0.6475,3.1599,1.3171,2.3757,1.4067,2.2336,0.4321,0.235,-1.0197,3.0016,-0.0716,1.1753,3.0671,1.9199,0.0295,-0.7997,0.4081,1.8263,1.1521,4.2631,0.4764,2.7394,0.6276,4.6192,4.7822,3.3571,4.2593,1.859,1.9272,-0.0586,2.3992,5.6627,1.162,3.7869,2.9263,2.9515,5.3091,5.0342,3.2491,0.1773,1.4105,6.093,4.587,3.6966,5.8805,1.9506,0.4583,4.8588,6.702,0.6787,2.7378,1.9675,0.8475,5.2152,2.8042,2.3773,2.9926,2.9886,9.982,0.3181,3.0024,0.7132,3.3438,2.9921,2.812,1.9014,1.8126,3.3775,2.1876,0.5163,0.2026,3.4622,4.4911,1.0577,2.7773,4.3373,5.0096,3.9086,5.0699,2.8073,1.363,2.6873,0.9398,4.6306,1.5122,2.5125,3.5255,2.5757,3.5221
201105,-1.9537,-2.1627,-1.2671,-6.6555,-3.5817,-3.1457,-3.0269,-2.1812,-5.6069,-3.8492,-2.3704,-2.1545,-2.3148,-2.443,-3.6082,-3.1078,-1.2741,-4.4762,0.2892,-4.5826,-7.7014,-3.7893,-5.5123,-1.6633,-2.5917,-2.1375,-0.0993,-0.3159,-2.9561,-0.5946,-2.5314,-0.8431,-3.5506,-0.1907,-1.2953,-1.6907,0.6392,-0.6424,0.9118,1.3921,-3.5676,-0.0249,-3.3511,-4.0703,-4.7135,-2.9615,-0.9344,-3.1798,0.353,-2.6127,-0.3814,-0.833,-1.8884,-5.7698,-1.3767,-1.6556,0.1436,-2.4244,-0.9119,0.237,-3.0368,-2.5213,-3.6266,2.0179,-0.805,-1.9425,1.9622,0.2951,-0.8466,-2.0917,-1.8838,-1.8171,-3.7889,0.3607,0.1207,-0.0534,-0.5807,-1.2077,0.546,2.5592,-3.9033,-2.7519,-1.0203,-0.3783,-2.8156,-0.2705,0.1538,-2.5322,-0.8516,2.7083,-9.2797,-3.6502,-1.5804,-2.9549,0.1246,-2.8725,-1.9189,-1.9948,-1.1564,0.7717
201106,-4.3672,-0.8193,-1.2197,1.3347,-0.4537,-1.197,-0.3849,-1.5126,-1.2851,-4.2728,-5.9271,-1.5011,-2.1032,-4.2845,-2.55,-1.2695,-2.7763,-2.0739,-6.6973,-1.3912,-6.4902,-3.9889,-2.2455,-1.28,-0.6247,-1.0119,1.2041,-0.6513,2.5018,0.0576,-0.545,-2.3352,-3.6632,1.2991,-2.6853,-1.437,1.6123,-0.5912,0.2701,2.2486,-5.2591,-3.7653,-1.1191,-1.797,-2.9581,-0.2765,-0.5163,-3.9874,-1.1625,0.6808,-2.6618,-3.5166,-1.6829,-3.1642,-0.9652,-1.8372,0.4701,0.7389,-0.3593,-1.9136,-6.3492,-6.0419,-1.2915,0.0474,-0.4816,-2.3678,-0.928,-1.5477,-3.2291,-0.252,-4.2748,-4.8221,-2.1066,-5.0229,-1.6767,0.5143,-2.4284,0.618,-1.5835,-1.8997,-3.7457,-5.0436,-2.94,-3.2942,-0.4337,-0.5552,-1.0352,0.9862,-1.3695,-2.4343,-1.0183,-4.54,-2.564,-2.9922,-2.1927,-4.18,-2.1256,-0.9388,-2.0648,0.4487
201107,-3.9721,-1.0241,-1.1984,-1.097,-2.6212,-1.8186,-0.8972,-0.1188,-0.4354,-5.6746,-4.3769,-3.1715,-1.0645,-4.8138,-1.0768,-1.0264,-1.8757,-0.3697,0.3672,-6.3439,-5.3463,-6.3015,-5.4644,-2.6474,-3.4788,-3.3687,3.0729,-5.6727,-8.1568,-3.2715,-7.5696,-5.8811,-1.6735,-7.0745,-2.3582,-2.6587,-1.1547,-5.1996,0.248,-5.3997,-8.2369,-2.9373,-6.7895,-5.7799,-6.7085,-4.7444,-4.4562,-3.4324,-3.9352,-1.4904,-4.7436,-2.9273,-3.3879,-5.1892,-3.2205,-0.6682,-3.3878,-2.9532,-3.394,-5.8336,-1.5151,-5.9378,-4.696,-2.445,-6.3017,-5.4034,-6.6919,-2.0757,-4.4497,0.9444,-2.1855,-5.5598,-5.7053,-1.8305,-0.2986,-4.3277,-4.8891,-3.9214,-4.2242,-2.8431,-5.5845,-5.2104,-6.1811,-3.1704,-0.3195,-6.3881,-0.7544,-3.6575,-6.639,-2.1303,-2.1146,-6.1329,-0.8314,-4.0521,-3.0233,-0.1307,-2.6173,-2.4804,1.6851,2.0089
201108,-13.9346,-8.4259,-6.5234,-7.3837,-11.4675,-10.4593,-7.8601,-7.0474,-10.3114,-12.0945,-14.9298,-9.8382,-9.618,-8.8978,-9.4181,-8.1521,-10.2887,-9.4999,-7.2118,-10.6492,-14.0437,-9.8617,-12.0656,-8.2482,-6.8795,-10.0282,-5.9392,-8.8823,-4.8257,-11.0286,-10.9526,-10.5588,-8.2791,-8.4609,-6.5907,-6.747,-11.5653,-6.8452,-11.6786,-13.6964,-10.1771,-10.3919,-8.8715,-8.05,-5.8899,-6.4798,-6.1986,-8.5172,-8.3877,-7.2068,-11.282,-6.7795,-10.4658,-10.2287,-7.9997,-9.1582,-7.0536,-8.6777,-8.8174,-7.1907,-11.7687,-7.1102,-7.2369,-8.4515,-8.0866,-6.2049,-4.4645,-9.9777,-8.0325,-6.5392,-5.9345,-13.6762,-8.1198,-8.2948,-6.1199,-4.6975,-6.7838,-11.1648,-6.6259,-9.1317,-8.5066,-7.774,-10.7747,-4.699,-8.2334,-4.5402,-6.5331,-4.1252,-4.7226,-6.7487,-11.7422,-9.736,-7.8305,-7.0603,-11.0674,-4.2412,-3.6366,-5.3054,-4.1971,-3.2727
201109,-12.9288,-10.4303,-7.8388,-9.5768,-9.3815,-7.3058,-9.1346,-10.4271,-8.669,-13.2513,-12.9706,-11.5945,-10.0573,-14.9073,-9.5607,-12.0832,-9.4839,-10.357,-12.4237,-11.1681,-12.309,-9.0633,-11.8115,-12.6933,-11.5094,-9.5628,-12.786,-11.0107,-6.7642,-15.8746,-14.3579,-10.8623,-11.9936,-11.7705,-8.8887,-9.0685,-11.4124,-9.5756,-14.1894,-13.2485,-16.3271,-11.4781,-10.2471,-11.8247,-8.3322,-13.4369,-9.9799,-12.4411,-8.7546,-13.8743,-8.2488,-10.8672,-13.912,-12.5711,-12.865,-14.7637,-7.4874,-10.379,-9.8336,-15.029,-8.8979,-9.5963,-11.1585,-9.7378,-9.2212,-10.3067,-13.4163,-11.5361,-10.4185,-11.482,-11.8387,-12.292,-5.6218,-6.3739,-10.9997,-10.2654,-10.976,-12.2343,-8.8273,-13.7347,-6.4668,-10.0747,-14.5025,-9.3059,-10.9687,-7.1505,-6.9726,-9.5667,-5.203,-8.0867,-13.3439,-9.6549,-9.1774,-9.624,-10.6644,-3.4343,-4.4707,-7.1296,-3.1742,-6.1096
201110,10.0284,9.7643,12.7003,9.8724,7.9696,9.1892,10.3284,11.2515,8.6528,12.6762,14.3469,16.8212,14.9503,20.4984,15.3932,18.7427,14.3278,16.1984,16.7229,9.328,13.0482,18.3308,21.6009,15.7167,17.1346,14.4738,15.2008,17.1982,13.2692,15.3847,18.2486,16.6509,11.4522,17.1703,12.8177,13.5421,15.4082,15.6632,19.5269,17.7501,19.188,16.4197,13.7415,12.2998,13.92,15.4641,15.4138,14.7372,19.465,13.6876,15.6716,14.8218,18.7474,20.1205,14.4974,16.9401,12.2668,10.1868,14.5799,18.4896,9.9158,13.578,14.1698,12.5551,14.0536,15.6921,13.2977,14.8407,18.0738,15.8675,12.1122,20.3223,13.6566,14.5388,12.8514,17.4611,15.3252,11.687,12.0853,16.3865,1.7136,13.0839,22.0823,11.0669,13.7413,9.6178,10.3888,12.7509,11.1057,7.8052,12.4829,14.6736,12.5421,11.8489,15.2581,9.6792,6.6614,11.1681,8.5417,8.3973
201111,-4.7405,0.6764,-2.2138,0.1399,-3.7134,-1.1814,-0.7318,2.7029,-1.2196,-1.2169,-1.0021,-2.5743,-1.079,0.1496,-1.0335,0.7898,1.9925,0.3158,-3.5961,-3.4653,0.0653,-1.0646,-0.7875,3.8048,-0.3137,-0.448,-0.7632,0.3579,-3.4822,-2.8278,-4.5551,1.208,0.7091,0.3099,0.9064,0.3477,1.783,-1.3952,-1.7054,-0.6955,-6.3829,-2.115,-1.4708,-3.5431,2.4935,1.0588,-4.2872,1.2432,-0.3203,0.6816,-0.3109,2.6184,1.6377,0.7991,1.7151,2.2525,1.3758,0.0964,-0.13,-0.6386,9.4267,0.6443,-0.5617,-0.5577,-1.2544,0.908,-1.6942,-0.3457,0.8596,-3.4531,0.4845,-6.7517,-1.1896,0.0272,0.9969,2.6372,-3.1353,-1.5148,0.0078,-0.4206,-8.9604,-2.3885,-2.4888,-0.0722,-0.136,-2.7101,-2.2024,-0.8101,2.1188,-0.8907,-5.5893,-4.6408,-1.3495,-1.5784,-2.0174,1.0125,0.6081,-0.5247,-0.632,1.0902
201112,0.5216,2.4017,1.2614,2.4954,3.1743,0.4503,-0.5251,1.1473,1.9403,3.7995,-1.1439,0.0816,3.0589,1.5244,1.2398,2.0832,1.0922,-0.4802,3.5174,-0.433,-1.7009,0.9186,-2.1176,1.3438,-0.0655,1.7639,-0.7475,2.4927,0.1077,-0.2469,0.8544,2.1976,3.6412,0.4319,-1.35,1.3367,0.222,0.2277,-2.8032,-2.4218,0.8614,-2.5795,1.2101,1.0455,0.5901,-0.9543,-1.7112,0.2047,-0.1233,-0.9295,0.9434,-2.4578,-1.3251,-0.4037,2.5188,1.9113,-0.3909,-1.8366,0.3492,-2.4137,-1.0992,1.7977,0.3166,2.7074,-0.3557,-0.3225,0.0956,-0.7713,-3.7232,-1.8682,0.8015,-8.0489,-0.1164,0.2422,0.0431,-0.9019,-1.6157,-0.3161,0.0873,0.3527,6.0026,-4.6943,-2.972,0.284,-1.4969,0.8086,-2.3056,-1.0529,-2.0994,0.5041,-0.4719,-2.1884,-0.9437,3.6027,-0.2491,2.9032,2.5842,-0.0241,1.8514,0.8946
201201,9.6554,6.5287,7.0013,7.2336,6.446,8.0089,7.9166,6.6687,9.4089,6.0928,14.1239,6.6882,6.5377,9.483,8.761,5.6023,7.615,5.714,10.203,7.5603,9.8384,7.8694,7.4447,3.6347,3.6834,6.1957,9.4146,5.2799,5.6011,8.5039,7.9284,6.3645,6.649,6.9215,7.0412,4.1655,3.2974,5.7441,4.8334,11.5908,7.566,8.817,5.9052,7.3178,5.9223,8.7014,5.3025,0.928,8.1054,4.3978,7.0556,3.0606,6.9905,10.3619,3.9978,4.4285,5.3921,3.8327,8.5303,7.6992,6.1361,0.2269,7.3985,6.2922,3.798,6.1324,5.8365,6.9262,6.8476,10.7474,9.2052,13.3125,1.9201,6.0373,0.7629,2.3598,7.7289,6.6081,7.9794,8.3471,7.2097,7.4028,5.0872,5.1092,9.6667,4.6653,5.2335,4.9478,7.0061,4.1754,8.2328,7.5535,3.5259,5.8904,9.8735,0.0827,1.4011,2.9165,7.0225,5.4803
201202,4.2289,1.9422,1.55,0.8167,-0.069,3.9,2.4233,1.5808,0.0023,0.8803,1.0214,-0.396,0.8979,0.3362,1.9609,-0.5546,1.5898,-1.1012,4.1614,0.1669,7.9077,3.3801,0.3694,4.8274,2.1111,1.2057,-0.0488,3.8098,-0.2654,3.2491,3.6072,5.2428,3.3001,2.4064,1.7646,4.3089,0.0946,2.8367,1.7525,2.9336,1.3657,2.5559,2.3407,3.9671,2.7178,1.7679,2.9168,6.165,4.2573,6.272,7.3909,6.1258,3.7555,3.5512,1.3993,4.158,3.6518,5.0886,5.1224,2.5158,6.7952,3.8649,4.29,3.1256,3.4943,3.0528,2.0673,7.1831,5.4999,7.9906,6.7231,8.3075,3.1252,3.6317,2.7512,4.2416,6.913,3.309,6.1365,0.9057,7.7226,2.8808,6.571,4.5575,2.2903,1.4809,6.4548,2.8433,6.8588,1.3575,16.368,4.0324,2.6289,6.778,3.8863,2.5684,4.5165,2.6039,6.9279,4.1719
201203,5.5592,4.3684,6.0341,1.6869,3.6975,2.233,2.2464,8.3572,2.2924,4.3616,0.594,2.2727,2.0165,5.6772,1.1558,2.612,5.2735,3.2588,0.7919,2.8615,1.8324,2.2795,0.1806,2.3287,1.9013,5.2436,2.4794,0.2783,2.6737,-0.9619,5.6244,4.4337,1.5067,-0.8398,3.7087,0.4733,4.7351,3.1382,-2.409,1.6636,4.995,1.5975,3.5924,2.1155,0.9994,-0.2523,3.376,2.2432,4.1879,2.7128,2.4897,-2.1644,-0.6092,1.3085,-2.0556,1.2999,3.1316,0.6457,-1.0222,-1.2106,3.4497,0.5556,2.9886,2.2539,0.0251,2.7516,4.285,-0.8223,-0.9531,4.6078,-0.2908,2.978,6.4586,1.1021,1.4534,1.7635,0.5506,-0.0618,3.8035,-0.7177,4.9486,1.6775,2.2352,3.0824,0.0874,2.1572,1.3125,4.0557,2.5879,1.506,5.5099,4.0873,-1.1045,5.6262,5.0443,2.7082,2.9893,1.7001,6.0796,3.0162
201204,-2.0178,-0.6529,1.4314,0.3716,-1.3163,-1.1906,-2.9194,0.9902,-0.5111,-5.4053,-4.4177,-3.3482,-0.9056,-1.3108,0.6775,-3.6357,-0.6875,-2.1357,-0.688,-1.4305,-2.3514,-4.3131,-2.6129,0.0761,-4.2325,-1.9758,-3.7637,-1.0828,-1.1648,-2.054,-1.8899,0.8511,-1.9983,-1.6591,-0.7774,0.2472,-2.5682,-2.2552,-0.8232,-0.441,-0.6411,-1.816,-1.8865,-2.9431,-1.9716,-1.2055,-1.9925,3.6341,1.9021,-3.9747,-2.8462,-3.2778,1.5413,-5.6118,0.6649,-0.2753,0.5842,0.1356,-3.1763,0.2949,4.4235,-3.722,-2.4179,0.0711,2.0174,0.1284,-1.8021,0.9138,-2.809,-2.6387,-0.621,-4.3174,-1.8982,-1.5208,1.7147,2.3672,-0.7457,-4.1331,0.3858,-0.0261,-1.2141,-3.4235,-3.2707,1.2354,-1.1073,-1.9351,-0.2873,-2.1024,0.2223,-0.3009,10.3795,-4.0946,2.7927,-2.5762,-3.9246,0.2277,-0.0409,-1.1974,-0.6499,0.294
